Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,0,0,44,2.1875,2.1875,0,27.34375,-68.9062423706,0
0,1,1,43,2.1875,2.1875,0,25.15625,-66.7187423706,0
0,1,0,43,2.1875,2.1875,0,25.15625,-68.9062423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,45,2.1875,2.1875,0,29.53125,-68.9062423706,0
0,1,1,45,2.1875,2.1875,0,29.53125,-66.7187423706,0
0,1,1,44,2.1875,2.1875,0,27.34375,-66.7187423706,0
0,0,0,45,2.1875,2.1875,0,29.53125,-68.9062423706,0
0,1,1,44,2.1875,2.1875,0,27.34375,-66.7187423706,0
0,1,0,44,2.1875,2.1875,0,27.34375,-68.9062423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,46,2.1875,2.1875,0,31.71875,-68.9062423706,0
0,1,1,46,2.1875,2.1875,0,31.71875,-66.7187423706,0
0,1,1,45,2.1875,2.1875,0,29.53125,-66.7187423706,0
0,0,0,46,2.1875,2.1875,0,31.71875,-68.9062423706,0
0,1,1,45,2.1875,2.1875,0,29.53125,-66.7187423706,0
0,1,0,45,2.1875,2.1875,0,29.53125,-68.9062423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,47,2.1875,2.1875,0,33.90625,-68.9062423706,0
0,1,1,47,2.1875,2.1875,0,33.90625,-66.7187423706,0
0,1,1,46,2.1875,2.1875,0,31.71875,-66.7187423706,0
0,0,0,47,2.1875,2.1875,0,33.90625,-68.9062423706,0
0,1,1,46,2.1875,2.1875,0,31.71875,-66.7187423706,0
0,1,0,46,2.1875,2.1875,0,31.71875,-68.9062423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,48,2.1875,2.1875,0,36.09375,-68.90625,0
0,1,1,48,2.1875,2.1875,0,36.09375,-66.71875,0
0,1,1,47,2.1875,2.1875,0,33.90625,-66.7187423706,0
0,0,0,48,2.1875,2.1875,0,36.09375,-68.90625,0
0,1,1,47,2.1875,2.1875,0,33.90625,-66.7187423706,0
0,1,0,47,2.1875,2.1875,0,33.90625,-68.9062423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,49,2.1875,2.1875,0,38.28125,-68.90625,0
0,1,1,49,2.1875,2.1875,0,38.28125,-66.71875,0
0,1,1,48,2.1875,2.1875,0,36.09375,-66.71875,0
0,0,0,49,2.1875,2.1875,0,38.28125,-68.90625,0
0,1,1,48,2.1875,2.1875,0,36.09375,-66.71875,0
0,1,0,48,2.1875,2.1875,0,36.09375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,50,2.1875,2.1875,0,40.46875,-68.90625,0
0,1,1,50,2.1875,2.1875,0,40.46875,-66.71875,0
0,1,1,49,2.1875,2.1875,0,38.28125,-66.71875,0
0,0,0,50,2.1875,2.1875,0,40.46875,-68.90625,0
0,1,1,49,2.1875,2.1875,0,38.28125,-66.71875,0
0,1,0,49,2.1875,2.1875,0,38.28125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,51,2.1875,2.1875,0,42.65625,-68.90625,0
0,1,1,51,2.1875,2.1875,0,42.65625,-66.71875,0
0,1,1,50,2.1875,2.1875,0,40.46875,-66.71875,0
0,0,0,51,2.1875,2.1875,0,42.65625,-68.90625,0
0,1,1,50,2.1875,2.1875,0,40.46875,-66.71875,0
0,1,0,50,2.1875,2.1875,0,40.46875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,52,2.1875,2.1875,0,44.84375,-68.90625,0
0,1,1,52,2.1875,2.1875,0,44.84375,-66.71875,0
0,1,1,51,2.1875,2.1875,0,42.65625,-66.71875,0
0,0,0,52,2.1875,2.1875,0,44.84375,-68.90625,0
0,1,1,51,2.1875,2.1875,0,42.65625,-66.71875,0
0,1,0,51,2.1875,2.1875,0,42.65625,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,53,2.1875,2.1875,0,47.03125,-68.90625,0
0,1,1,53,2.1875,2.1875,0,47.03125,-66.71875,0
0,1,1,52,2.1875,2.1875,0,44.84375,-66.71875,0
0,0,0,53,2.1875,2.1875,0,47.03125,-68.90625,0
0,1,1,52,2.1875,2.1875,0,44.84375,-66.71875,0
0,1,0,52,2.1875,2.1875,0,44.84375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,54,2.1875,2.1875,0,49.21875,-68.90625,0
0,1,1,54,2.1875,2.1875,0,49.21875,-66.71875,0
0,1,1,53,2.1875,2.1875,0,47.03125,-66.71875,0
0,0,0,54,2.1875,2.1875,0,49.21875,-68.90625,0
0,1,1,53,2.1875,2.1875,0,47.03125,-66.71875,0
0,1,0,53,2.1875,2.1875,0,47.03125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,55,2.1875,2.1875,0,51.40625,-68.90625,0
0,1,1,55,2.1875,2.1875,0,51.40625,-66.71875,0
0,1,1,54,2.1875,2.1875,0,49.21875,-66.71875,0
0,0,0,55,2.1875,2.1875,0,51.40625,-68.90625,0
0,1,1,54,2.1875,2.1875,0,49.21875,-66.71875,0
0,1,0,54,2.1875,2.1875,0,49.21875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,56,2.1875,2.1875,0,53.59375,-68.90625,0
0,1,1,56,2.1875,2.1875,0,53.59375,-66.71875,0
0,1,1,55,2.1875,2.1875,0,51.40625,-66.71875,0
0,0,0,56,2.1875,2.1875,0,53.59375,-68.90625,0
0,1,1,55,2.1875,2.1875,0,51.40625,-66.71875,0
0,1,0,55,2.1875,2.1875,0,51.40625,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,57,2.1875,2.1875,0,55.78125,-68.90625,0
0,1,1,57,2.1875,2.1875,0,55.78125,-66.71875,0
0,1,1,56,2.1875,2.1875,0,53.59375,-66.71875,0
0,0,0,57,2.1875,2.1875,0,55.78125,-68.90625,0
0,1,1,56,2.1875,2.1875,0,53.59375,-66.71875,0
0,1,0,56,2.1875,2.1875,0,53.59375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,58,2.1875,2.1875,0,57.96875,-68.90625,0
0,1,1,58,2.1875,2.1875,0,57.96875,-66.71875,0
0,1,1,57,2.1875,2.1875,0,55.78125,-66.71875,0
0,0,0,58,2.1875,2.1875,0,57.96875,-68.90625,0
0,1,1,57,2.1875,2.1875,0,55.78125,-66.71875,0
0,1,0,57,2.1875,2.1875,0,55.78125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,59,2.1875,2.1875,0,60.15625,-68.90625,0
0,1,1,59,2.1875,2.1875,0,60.15625,-66.71875,0
0,1,1,58,2.1875,2.1875,0,57.96875,-66.71875,0
0,0,0,59,2.1875,2.1875,0,60.15625,-68.90625,0
0,1,1,58,2.1875,2.1875,0,57.96875,-66.71875,0
0,1,0,58,2.1875,2.1875,0,57.96875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,60,2.1875,2.1875,0,62.34375,-68.90625,0
0,1,1,60,2.1875,2.1875,0,62.34375,-66.71875,0
0,1,1,59,2.1875,2.1875,0,60.15625,-66.71875,0
0,0,0,60,2.1875,2.1875,0,62.34375,-68.90625,0
0,1,1,59,2.1875,2.1875,0,60.15625,-66.71875,0
0,1,0,59,2.1875,2.1875,0,60.15625,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,61,2.1875,2.1875,0,64.53125,-68.90625,0
0,1,1,61,2.1875,2.1875,0,64.53125,-66.71875,0
0,1,1,60,2.1875,2.1875,0,62.34375,-66.71875,0
0,0,0,61,2.1875,2.1875,0,64.53125,-68.90625,0
0,1,1,60,2.1875,2.1875,0,62.34375,-66.71875,0
0,1,0,60,2.1875,2.1875,0,62.34375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,62,2.1875,2.1875,0,66.71875,-68.90625,0
0,1,1,62,2.1875,2.1875,0,66.71875,-66.71875,0
0,1,1,61,2.1875,2.1875,0,64.53125,-66.71875,0
0,0,0,62,2.1875,2.1875,0,66.71875,-68.90625,0
0,1,1,61,2.1875,2.1875,0,64.53125,-66.71875,0
0,1,0,61,2.1875,2.1875,0,64.53125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,63,2.1875,2.1875,0,68.90625,-68.90625,0
0,1,1,63,2.1875,2.1875,0,68.90625,-66.71875,0
0,1,1,62,2.1875,2.1875,0,66.71875,-66.71875,0
0,0,0,63,2.1875,2.1875,0,68.90625,-68.90625,0
0,1,1,62,2.1875,2.1875,0,66.71875,-66.71875,0
0,1,0,62,2.1875,2.1875,0,66.71875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,63,2.1875,2.1875,0,68.90625,-66.71875,0
0,0,1,0,2.1875,2.1875,0,-68.90625,-66.7187347412,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,1,2.1875,2.1875076294,0,-66.71875,-66.7187385559,0
0,1,2,1,2.1875,2.1875,0,-66.71875,-64.5312347412,0
0,1,2,0,2.1875,2.1875,0,-68.90625,-64.5312347412,0
0,0,1,1,2.1875,2.1875076294,0,-66.71875,-66.7187385559,0
0,1,2,0,2.1875,2.1875,0,-68.90625,-64.5312347412,0
0,1,1,0,2.1875,2.1875,0,-68.90625,-66.7187347412,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,2,2.1875,2.1875,0,-64.53125,-66.7187423706,0
0,1,2,2,2.1875,2.1875038147,0,-64.53125,-64.5312404633,0
0,1,2,1,2.1875,2.1875,0,-66.71875,-64.5312347412,0
0,0,1,2,2.1875,2.1875,0,-64.53125,-66.7187423706,0
0,1,2,1,2.1875,2.1875,0,-66.71875,-64.5312347412,0
0,1,1,1,2.1875,2.1875076294,0,-66.71875,-66.7187385559,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,3,2.1874961853,2.1875,0,-62.3437519073,-66.7187423706,0
0,1,2,3,2.1875,2.1875,0,-62.34375,-64.5312423706,0
0,1,2,2,2.1875,2.1875038147,0,-64.53125,-64.5312404633,0
0,0,1,3,2.1874961853,2.1875,0,-62.3437519073,-66.7187423706,0
0,1,2,2,2.1875,2.1875038147,0,-64.53125,-64.5312404633,0
0,1,1,2,2.1875,2.1875,0,-64.53125,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,4,2.1874961853,2.1875,0,-60.1562557221,-66.7187423706,0
0,1,2,4,2.1875,2.1875,0,-60.15625,-64.5312423706,0
0,1,2,3,2.1875,2.1875,0,-62.34375,-64.5312423706,0
0,0,1,4,2.1874961853,2.1875,0,-60.1562557221,-66.7187423706,0
0,1,2,3,2.1875,2.1875,0,-62.34375,-64.5312423706,0
0,1,1,3,2.1874961853,2.1875,0,-62.3437519073,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,5,2.1875,2.1875,0,-57.9687576294,-66.7187423706,0
0,1,2,5,2.1874961853,2.1875,0,-57.9687519073,-64.5312423706,0
0,1,2,4,2.1875,2.1875,0,-60.15625,-64.5312423706,0
0,0,1,5,2.1875,2.1875,0,-57.9687576294,-66.7187423706,0
0,1,2,4,2.1875,2.1875,0,-60.15625,-64.5312423706,0
0,1,1,4,2.1874961853,2.1875,0,-60.1562557221,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,6,2.1875,2.1875,0,-55.7812576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,2,5,2.1874961853,2.1875,0,-57.9687519073,-64.5312423706,0
0,0,1,6,2.1875,2.1875,0,-55.7812576294,-66.7187423706,0
0,1,2,5,2.1874961853,2.1875,0,-57.9687519073,-64.5312423706,0
0,1,1,5,2.1875,2.1875,0,-57.9687576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,7,2.1875,2.1875,0,-53.5937576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,1,7,2.1875,2.1875,0,-53.5937576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,6,2.1875,2.1875,0,-55.7812576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,8,2.1875,2.1875,0,-51.4062576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,1,8,2.1875,2.1875,0,-51.4062576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,7,2.1875,2.1875,0,-53.5937576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,9,2.1875,2.1875,0,-49.2187576294,-66.7187423706,0
0,1,2,9,2.1875,2.1875,0,-49.2187576294,-64.5312423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,1,9,2.1875,2.1875,0,-49.2187576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,8,2.1875,2.1875,0,-51.4062576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,10,2.1875,2.1875,0,-47.0312576294,-66.7187423706,0
0,1,2,10,2.1875,2.1875,0,-47.0312576294,-64.5312423706,0
0,1,2,9,2.1875,2.1875,0,-49.2187576294,-64.5312423706,0
0,0,1,10,2.1875,2.1875,0,-47.0312576294,-66.7187423706,0
0,1,2,9,2.1875,2.1875,0,-49.2187576294,-64.5312423706,0
0,1,1,9,2.1875,2.1875,0,-49.2187576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,11,2.1875,2.1875,0,-44.8437576294,-66.7187423706,0
0,1,2,11,2.1875,2.1875,0,-44.8437576294,-64.5312423706,0
0,1,2,10,2.1875,2.1875,0,-47.0312576294,-64.5312423706,0
0,0,1,11,2.1875,2.1875,0,-44.8437576294,-66.7187423706,0
0,1,2,10,2.1875,2.1875,0,-47.0312576294,-64.5312423706,0
0,1,1,10,2.1875,2.1875,0,-47.0312576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,12,2.1875,2.1875,0,-42.6562576294,-66.7187423706,0
0,1,2,12,2.1875,2.1875,0,-42.6562576294,-64.5312423706,0
0,1,2,11,2.1875,2.1875,0,-44.8437576294,-64.5312423706,0
0,0,1,12,2.1875,2.1875,0,-42.6562576294,-66.7187423706,0
0,1,2,11,2.1875,2.1875,0,-44.8437576294,-64.5312423706,0
0,1,1,11,2.1875,2.1875,0,-44.8437576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,13,2.1875,2.1875,0,-40.4687576294,-66.7187423706,0
0,1,2,13,2.1875,2.1875,0,-40.4687576294,-64.5312423706,0
0,1,2,12,2.1875,2.1875,0,-42.6562576294,-64.5312423706,0
0,0,1,13,2.1875,2.1875,0,-40.4687576294,-66.7187423706,0
0,1,2,12,2.1875,2.1875,0,-42.6562576294,-64.5312423706,0
0,1,1,12,2.1875,2.1875,0,-42.6562576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,14,2.1875,2.1875,0,-38.2812576294,-66.7187423706,0
0,1,2,14,2.1875,2.1875,0,-38.2812576294,-64.5312423706,0
0,1,2,13,2.1875,2.1875,0,-40.4687576294,-64.5312423706,0
0,0,1,14,2.1875,2.1875,0,-38.2812576294,-66.7187423706,0
0,1,2,13,2.1875,2.1875,0,-40.4687576294,-64.5312423706,0
0,1,1,13,2.1875,2.1875,0,-40.4687576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,15,2.1875,2.1875,0,-36.0937576294,-66.7187423706,0
0,1,2,15,2.1875,2.1875,0,-36.0937576294,-64.5312423706,0
0,1,2,14,2.1875,2.1875,0,-38.2812576294,-64.5312423706,0
0,0,1,15,2.1875,2.1875,0,-36.0937576294,-66.7187423706,0
0,1,2,14,2.1875,2.1875,0,-38.2812576294,-64.5312423706,0
0,1,1,14,2.1875,2.1875,0,-38.2812576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,16,2.1875,2.1875,0,-33.9062576294,-66.7187423706,0
0,1,2,16,2.1875,2.1875,0,-33.9062576294,-64.5312423706,0
0,1,2,15,2.1875,2.1875,0,-36.0937576294,-64.5312423706,0
0,0,1,16,2.1875,2.1875,0,-33.9062576294,-66.7187423706,0
0,1,2,15,2.1875,2.1875,0,-36.0937576294,-64.5312423706,0
0,1,1,15,2.1875,2.1875,0,-36.0937576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,17,2.1875,2.1875,0,-31.7187576294,-66.7187423706,0
0,1,2,17,2.1875,2.1875,0,-31.7187576294,-64.5312423706,0
0,1,2,16,2.1875,2.1875,0,-33.9062576294,-64.5312423706,0
0,0,1,17,2.1875,2.1875,0,-31.7187576294,-66.7187423706,0
0,1,2,16,2.1875,2.1875,0,-33.9062576294,-64.5312423706,0
0,1,1,16,2.1875,2.1875,0,-33.9062576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,18,2.1875,2.1875,0,-29.5312576294,-66.7187423706,0
0,1,2,18,2.1875,2.1875,0,-29.5312576294,-64.5312423706,0
0,1,2,17,2.1875,2.1875,0,-31.7187576294,-64.5312423706,0
0,0,1,18,2.1875,2.1875,0,-29.5312576294,-66.7187423706,0
0,1,2,17,2.1875,2.1875,0,-31.7187576294,-64.5312423706,0
0,1,1,17,2.1875,2.1875,0,-31.7187576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,19,2.1875,2.1875,0,-27.3437576294,-66.7187423706,0
0,1,2,19,2.1875,2.1875,0,-27.3437576294,-64.5312423706,0
0,1,2,18,2.1875,2.1875,0,-29.5312576294,-64.5312423706,0
0,0,1,19,2.1875,2.1875,0,-27.3437576294,-66.7187423706,0
0,1,2,18,2.1875,2.1875,0,-29.5312576294,-64.5312423706,0
0,1,1,18,2.1875,2.1875,0,-29.5312576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,20,2.1875,2.1875,0,-25.1562576294,-66.7187423706,0
0,1,2,20,2.1875019074,2.1875,0,-25.1562566757,-64.5312423706,0
0,1,2,19,2.1875,2.1875,0,-27.3437576294,-64.5312423706,0
0,0,1,20,2.1875,2.1875,0,-25.1562576294,-66.7187423706,0
0,1,2,19,2.1875,2.1875,0,-27.3437576294,-64.5312423706,0
0,1,1,19,2.1875,2.1875,0,-27.3437576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,21,2.1875019074,2.1875,0,-22.9687566757,-66.7187423706,0
0,1,2,21,2.1875019073,2.1875,0,-22.9687547684,-64.5312423706,0
0,1,2,20,2.1875019074,2.1875,0,-25.1562566757,-64.5312423706,0
0,0,1,21,2.1875019074,2.1875,0,-22.9687566757,-66.7187423706,0
0,1,2,20,2.1875019074,2.1875,0,-25.1562566757,-64.5312423706,0
0,1,1,20,2.1875,2.1875,0,-25.1562576294,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,22,2.1875019073,2.1875,0,-20.7812547684,-66.7187423706,0
0,1,2,22,2.1875,2.1875,0,-20.7812538147,-64.5312423706,0
0,1,2,21,2.1875019073,2.1875,0,-22.9687547684,-64.5312423706,0
0,0,1,22,2.1875019073,2.1875,0,-20.7812547684,-66.7187423706,0
0,1,2,21,2.1875019073,2.1875,0,-22.9687547684,-64.5312423706,0
0,1,1,21,2.1875019074,2.1875,0,-22.9687566757,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,23,2.1875,2.1875,0,-18.5937538147,-66.7187423706,0
0,1,2,23,2.1875,2.1875,0,-18.5937538147,-64.5312423706,0
0,1,2,22,2.1875,2.1875,0,-20.7812538147,-64.5312423706,0
0,0,1,23,2.1875,2.1875,0,-18.5937538147,-66.7187423706,0
0,1,2,22,2.1875,2.1875,0,-20.7812538147,-64.5312423706,0
0,1,1,22,2.1875019073,2.1875,0,-20.7812547684,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,24,2.1875,2.1875,0,-16.4062538147,-66.7187423706,0
0,1,2,24,2.1875,2.1875,0,-16.4062538147,-64.5312423706,0
0,1,2,23,2.1875,2.1875,0,-18.5937538147,-64.5312423706,0
0,0,1,24,2.1875,2.1875,0,-16.4062538147,-66.7187423706,0
0,1,2,23,2.1875,2.1875,0,-18.5937538147,-64.5312423706,0
0,1,1,23,2.1875,2.1875,0,-18.5937538147,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,25,2.1875,2.1875,0,-14.2187538147,-66.7187423706,0
0,1,2,25,2.1875,2.1875,0,-14.2187538147,-64.5312423706,0
0,1,2,24,2.1875,2.1875,0,-16.4062538147,-64.5312423706,0
0,0,1,25,2.1875,2.1875,0,-14.2187538147,-66.7187423706,0
0,1,2,24,2.1875,2.1875,0,-16.4062538147,-64.5312423706,0
0,1,1,24,2.1875,2.1875,0,-16.4062538147,-66.7187423706,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,26,2.1875,2.1875,0,-12.0312538147,-66.7187423706,0
0,1,2,26,2.1875,2.1875,0,-12.0312538147,-64.5312423706,0
0,1,2,25,2.1875,2.1875,0,-14.2187538147,-64.5312423706,0
0,0,1,26,2.1875,2.1875,0,-12.0312538147,-66.7187423706,0
0,1,2,25,2.1875,2.1875,0,-14.2187538147,-64.5312423706,0
